latitude,count
33.7805577,7
33.8323155,7
33.8323363,7
33.8530881,7
33.8838203,7
33.8543492,7
33.7921879,7
33.7919449,7
33.8694657,7
33.7918121,7
33.86211790000001,7
33.7936287,7
33.8232725,7
33.8187504,7
33.85629120000001,7
33.7824162,7
33.8702603,7
33.8730982,7
33.771712,7
33.7765518,7
33.7717186,7
33.7730976,7
33.7717177,7
33.8630594,7
33.8178889,7
33.771534,7
33.8044403,7
33.8044728,7
33.7628214,7
33.7583383,7
33.8551325,7
33.8664275,7
33.8170954,7
33.8777064,7
33.8436238,7
33.78820770000001,7
33.7717133,7
33.7689343,7
33.8415609,7
33.8517161,7
33.7645936,7
33.8702846,7
33.7695567,7
33.8106415,7
33.7753296,7
33.8322761,7
33.7879111,7
33.8176025,7
33.7623142,7
33.7589323,7
33.8176788,7
33.8173355,7
33.8708011,7
33.8648598,7
33.7836399,7
33.850826,7
33.8663754,7
33.8480352,7
33.7753408,7
33.7751172,7
33.7823088,7
33.8748404,7
33.8683032,7
33.7755639,7
33.8671172,7
33.8698798,7
33.7826137,7
33.7741451,7
33.8528787,7
33.8808757,7
33.8746892,7
33.7880977,7
33.7882222,7
33.7882215,7
33.7931251,7
33.873056,7
33.7671817,7
33.8584831,7
33.8332465,7
33.8433771,7
33.7577629,7
33.8697434,7
33.8649109,7
33.7875982,7
33.8029858,7
33.8674005,7
33.8747565,7
33.8747549,7
33.87472,7
33.7955603,7
33.8118509,7
33.8468834,7
33.8480235,7
33.8467338,7
33.845445,7
33.8706536,7
33.8839366,7
33.8104713,7
33.7971532,7
33.7940647,7
33.8058439,7
33.773678,7
33.8696544,7
33.7692949,7
33.778969,7
33.8719337,7
33.8485879,7
33.8712957,7
33.8793785,7
33.8099889,7
33.8555202,7
33.8517738,7
33.7705184,6
33.7741329,6
33.768187,6
33.7744932,6
33.8118713,6
33.8118228,6
33.8772962,6
33.8815902,6
33.8743942,6
33.8717843,6
33.7728433,6
33.7921765,6
33.8009063,6
33.77356450000001,6
33.8325128,6
33.846091,6
33.7916994,6
33.8099869,6
33.8534138,6
33.8168897,6
33.8773104,6
33.7962415,6
33.7705746,6
33.8460859,6
33.76929680000001,6
33.8116535,6
33.7697096,6
33.8032286,6
33.7600127,6
33.7853802,6
33.8505395,6
33.8388381,6
33.8524935,6
33.8526229,6
33.8773146,6
33.8771715,6
33.7622816,6
33.8759999,6
33.8106173,6
33.7588563,6
33.8009342,6
33.7824335,6
33.80259110000001,6
33.8379363,6
33.8563851,6
33.8562635,6
33.83508450000001,6
33.7771734,6
33.8108963,6
33.8746571,6
33.87833,6
33.8656805,6
33.7744848,6
33.8390287,6
33.8592685,6
33.858124,6
33.8249796,6
33.8593868,6
33.8601024,6
33.8581972,6
33.775248,6
33.8711435,6
33.8032503,6
33.8004228,6
33.7644087,6
33.7807914,6
33.804253,6
33.7902843,6
33.789886,6
33.799084,6
33.8680258,6
33.7826011,6
33.7649042,6
33.8667312,6
33.8799182,6
33.8136212,6
33.782031,6
33.8042275,6
33.8124629,6
33.790898,6
33.8101914,6
33.8028616,6
33.8620194,6
33.8780581,6
33.7695481,6
33.8764112,6
33.77820070000001,6
33.7636384,6
33.7705019,6
33.7898613,6
33.8139927,6
33.8126743,6
33.8321528,6
33.7786546,6
33.791446,6
33.8765217,6
33.7960799,6
33.7935112,6
33.7753534,6
33.8515157,6
33.8488701,6
33.7848655,6
33.7657383,6
33.7841475,6
33.8324994,6
33.7848507,6
33.7717155,6
33.7741705,6
33.78991860000001,6
33.8719249,6
33.8582939,6
33.790322,6
33.7736785,6
33.8673386,6
33.7717057,6
33.7753596,6
33.7754691,6
33.7691653,6
33.7753583,6
33.7753425,6
33.8093568,6
33.8098634,6
33.8638288,6
33.7636937,6
33.79169,6
33.7735804,6
33.8491696,6
33.76989,6
33.7717178,6
33.77533,6
33.8641777,6
33.7838244,6
33.7679062,6
33.7847023,6
33.793485,6
33.7761103,6
33.7743341,6
33.8750627,6
33.7288676,6
33.814597,6
33.8040221,6
33.8187528,6
33.8163727,6
33.8843874,6
33.8669485,6
33.7635292,6
33.818068,6
33.7819371,6
33.8757908,6
33.8638935,6
33.8105766,6
33.8116698,6
33.8692803,6
33.8692758,6
33.778973,6
33.7936417,6
33.7989284,6
33.8538567,6
33.8163846,6
33.8042693,6
33.7948503,6
33.8709926,6
33.8140054,6
33.7930829,6
33.765994,6
33.7954674,6
33.8728001,6
33.7885258,6
33.7555981,6
33.8542837,6
33.8710124,6
33.7705034,6
33.7898511,6
33.8656775,6
33.78810199999999,6
33.7789717,6
33.8191584,6
33.7953225,6
33.8567361,6
33.8730547,6
33.8818238,6
33.7754929,6
33.7821981,6
33.8070567,6
33.8598912,6
33.7916642,6
33.80273,6
33.863034,6
33.7670803,6
33.8746732,6
33.8762965,6
33.7954513,6
33.8465824,6
33.7871311,6
33.7781941,6
33.8585542,6
33.793744,6
33.7562346,6
33.7583325,6
33.7916894,6
33.8190442,6
33.862852,6
33.76934060000001,6
33.8032485,6
33.7918168,6
33.7686833,6
33.7652208,6
33.8203851,6
33.7843736,6
33.7759205,6
33.8412198,6
33.7959099,6
33.818923,6
33.8787589,6
33.8006337,6
33.8078179,6
33.7896274,6
33.8017944,6
33.7898479,6
33.7971283,6
33.7789735,6
33.7741151,6
33.8781887,6
33.8695686,6
33.8045173,6
33.8289512,6
33.75172970000001,6
33.8208169,6
33.8191042,6
33.8196341,6
33.7687786,6
33.811653,6
33.7771569,6
33.7821768,6
33.8202316,6
33.7270488,6
33.8611338,6
33.8421686,6
33.7580102,6
33.7689758,6
33.8449024,6
33.8242682,6
33.7874503,6
33.8270661,6
33.8293814,6
33.784939,6
33.8696001,6
33.7934933,6
33.7873962,6
33.787438,6
33.8699184,6
33.8016532,6
33.806201,6
33.8062492,6
33.7862321,6
33.8042135,6
33.752498,6
33.7680957,6
33.7753342,6
33.85594620000001,6
33.7450277,6
33.7789885,6
33.782386,6
33.8640547,6
33.8016284,6
33.7935595,6
33.8224766,6
33.7693567,6
33.8473177,6
33.8575521,6
33.8743678,6
33.7791167,6
33.8143759,6
33.8063744,6
33.7817228,6
33.7821278,6
33.7880474,6
33.7826086,6
33.823049,6
33.8222403,6
33.858738,6
33.8749544,6
33.8688172,6
33.8600623,6
33.8040765,6
33.8742287,6
33.7808458,6
33.8747552,6
33.8267213,6
33.8216538,6
33.7859234,6
33.7780704,6
33.832085,6
33.8187903,6
33.7753621,6
33.7918522,6
33.7971304,6
33.7782802,6
33.804991,6
33.879329,6
33.7823966,6
33.86723010000001,6
33.7801667,6
33.7806646,6
33.7774657,6
33.7781427,6
33.7807819,6
33.8242062,6
33.8242189,6
33.8249683,6
33.777191,6
33.776611,6
33.8581047,6
33.7826058,6
33.8834191,6
33.7857696,6
33.8243915,6
33.8015921,6
33.7862279,6
33.8456285,6
33.8194497,6
33.8014406,6
33.7807462,6
33.7600471,6
33.8520822,6
33.7475857,6
33.77716150000001,6
33.7773209,6
33.7729754,6
33.8483843,6
33.7858432,6
33.7729101,6
33.799112,5
33.7953,5
33.7991134,5
33.7954688,5
33.7989387,5
33.7901648,5
33.845958,5
33.7908859,5
33.78441919999999,5
33.8806271,5
33.7826408,5
33.7597875,5
33.7752203,5
33.7823604,5
33.8453126,5
33.8431857,5
33.7731472,5
33.8522331,5
33.797293,5
33.7844118,5
33.7817555,5
33.777306,5
33.8773094,5
33.7714683,5
33.784873,5
33.7851377,5
33.80284049999999,5
33.8056668,5
33.8250363,5
33.78213,5
33.856135,5
33.7985112,5
33.8523262,5
33.8576061,5
33.79808939999999,5
33.8480648,5
33.8136402,5
33.8137619,5
33.77523120000001,5
33.7680942,5
33.7717154,5
33.8171036,5
33.7890391,5
33.8030351,5
33.84406,5
33.8110369,5
33.8121148,5
33.8394169,5
33.780938,5
33.7801918,5
33.7936586,5
33.8780511,5
33.8783153,5
33.78648039999999,5
33.8510135,5
33.7972993,5
33.7959893,5
33.8509587,5
33.7800639,5
33.8675048,5
33.7771817,5
33.7463568,5
33.7813009,5
33.7729905,5
33.850745,5
33.844487,5
33.7682391,5
33.8007541,5
33.8233626,5
33.8227324,5
33.8539054,5
33.7428197,5
33.8388242,5
33.7807962,5
33.7763928,5
33.7848676,5
33.7777707,5
33.77815470000001,5
33.8216892,5
33.7865069,5
33.7590991,5
33.832254,5
33.8393147,5
33.8399041,5
33.753287,5
33.8746525,5
33.8633519,5
33.8623743,5
33.7906065,5
33.8783455,5
33.8783413,5
33.7936311,5
33.79277820000001,5
33.7779668,5
33.8026524,5
33.8061951,5
33.8617058,5
33.7813111,5
33.8170973,5
33.7973401,5
33.8320384,5
33.8699302,5
33.7920012,5
33.7851436,5
33.8010103,5
33.839904,5
33.7583026,5
33.7947915,5
33.8576449,5
33.7848688,5
33.7773182,5
33.7753435,5
33.8082026,5
33.827233,5
33.8709393,5
33.7658112,5
33.796413,5
33.8571474,5
33.7963088,5
33.8315793,5
33.7971149,5
33.7826104,5
33.7932833,5
33.8701317,5
33.7987222,5
33.8473675,5
33.8244108,5
33.8243519,5
33.809657,5
33.8239493,5
33.8812403,5
33.7779883,5
33.8114833,5
33.81805790000001,5
33.8120512,5
33.8234987,5
33.7665727,5
33.7705036,5
33.8361277,5
33.8026527,5
33.8341635,5
33.8189193,5
33.7886947,5
33.7814103,5
33.8533115,5
33.8747577,5
33.8296946,5
33.8603502,5
33.8052441,5
33.7634503,5
33.78991920000001,5
33.8672539,5
33.8676946,5
33.860565,5
33.8223216,5
33.823034,5
33.8035527,5
33.7898502,5
33.87188980000001,5
33.8235041,5
33.8729529,5
33.80902,5
33.8566057,5
33.8052433,5
33.7936552,5
33.871396,5
33.8116156,5
33.8226385,5
33.8166917,5
33.8327826,5
33.7740262,5
33.8664784,5
33.7648564,5
33.7880466,5
33.78092850000001,5
33.7918486,5
33.8004217,5
